1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244
328,0.706,2009,male,33,25-34,North,north east,never married,yes,1,,0,,no,no,no,no,no formal qualifications,long-term sick/disab,E,yes,long-term sick/disab,"£4,500-£6,499",5500,<£200,100,down >£100,-150,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.409090906,1.875,0.25-0.5,>1,<£10,5,0.010909091,,3,no,yes,yes,no,yes,no,no,no,no,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,heavy,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,,no,no,no,no,no,no,no,yes,no,,,,,,yes,no,yes,harder,,,yes - slightly increase,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1.321,2009,male,66,65+,E Midlands,east midlands,marrried or couple,yes,2,,0,,no,no,no,no,no formal qualifications,retired,D,no,retired,"£7,500-£9,499",8500,don't know,don't know,down <£50,-25,yes,<£200,100,"<£1,000",0.011764706,not applicable,<0.25,not applicable,<£10,5,0.007058823,,1,no,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,no,not applicable,not applicable,,no,not applicable,not applicable,0,0,0,not applicable,not applicable,not applicable,0,0,not applicable,0,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,don't know,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1.943,2009,female,42,35-44,South West,south west,marrried or couple,yes,5+,,3,,no,no,yes,yes,gcse/o-level/cse,in paid employ,D,yes,in paid employ,"£30,000-£39,999",35000,£400-£499,450,down £50-£100,-75,yes,£500-999,750,"<£1,000",0.021428572,0.138888896,<0.25,<0.25,<£10,5,0.001714286,,1,no,no,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,fixed,"£110,000-£129,999",120000,"£90,000-£149,999",3.428571463,22.22222137,no,£800-£849,825,0.28285715,1.833333373,0.2-0.35,>0.5,,no,,,not applicable,increased by £250-299,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,no,"keeping up, constant struggle",no,no,yes,no,no,no,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,yes,no,,,,,,yes,no,yes,the same,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,0.817,2009,male,70,65+,Greater London,london,marrried or couple,no,2,,0,,no,no,no,no,no formal qualifications,retired,E,yes,retired,don't know,don't know,refused,refused,don't know,,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,don't know,no,not applicable,harder,,,yes - slightly increase,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,1.63,2009,female,45,45-54,South East,eastern,widowed/divorced/separated,yes,2,,1,,no,no,no,yes,gcse/o-level/cse,in paid employ,B,yes,in paid employ,"£30,000-£39,999",35000,£900-£999,950,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,,yes,fixed,"£80,000-£89,999",85000,"£60,000-£89,999",2.428571463,7.456140518,no,£550-£599,575,0.197142854,0.605263174,0.1-0.2,>0.5,,no,,,not applicable,more or less the same,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,the same,,,yes - significantly increase,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1.028,2009,male,61,55-64,Yorks&Humber,yorks and humbr,marrried or couple,yes,2,,0,,no,no,no,no,no formal qualifications,in paid employ,C2,no,in paid employ,refused,refused,don't know,don't know,down <£50,-25,yes,<£200,100,"<£1,000",not applicable,not applicable,not applicable,not applicable,£10-£19,15,not applicable,,1,no,no,no,yes,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,1.802,2009,male,53,45-54,South East,eastern,widowed/divorced/separated,yes,2,,0,,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,B,yes,in paid employ,"£17,500-£24,999",21250,£300-£399,350,down £50-£100,-75,yes,"£25,000-29,999",27500,">£20,000",1.294117689,6.547618866,>1,>1,don't know,don't know,not applicable,,4,yes,no,no,no,no,no,yes,yes,yes,private rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,heavy,"keeping up, constant struggle",no,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,,no,no,no,no,no,yes,yes,yes,no,,,,,,no,no,no,the same,,,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0.911,2009,male,60,55-64,North West,north west,marrried or couple,yes,2,,0,,no,no,no,no,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,">=£100,000",125000,"£2,000-£2,999",2500,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,0.63,2009,female,67,65+,W Midlands,west midlands,marrried or couple,yes,2,,0,,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,don't know,don't know,don't know,don't know,don't know,,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,1,no,no,yes,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,heavy,"keeping up, constant struggle",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,no,yes,no,no,no,no,no,no,no,,,,,,yes,no,yes,harder,,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,1.515,2009,male,44,35-44,South East,south east,marrried or couple,yes,4,,2,,no,no,yes,yes,bachelor degree or equivalent (=nvq4),in paid employ,B,no,in paid employ,"£40,000-£49,999",45000,£300-£399,350,up <£50,25,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,,yes,base rate tracker,"£90,000-£99,999",95000,"£90,000-£149,999",2.111111164,22.61904716,no,£500-£549,525,0.140000001,1.5,0.1-0.2,>0.5,,no,,,not applicable,decreased by £200-249,,,no,no,no,no,yes,no,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,0.79,2009,female,70,65+,W Midlands,west midlands,marrried or couple,no,2,,0,,no,no,no,no,other,in paid employ,C2,yes,in paid employ,refused,refused,£700-£799,750,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,not applicable,not applicable,0,not applicable,0,not applicable,0,,not applicable,,,not applicable,not applicable,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,yes,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,no,no,no,not applicable,,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
